SMILES,Tag,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),Molecular weight (g mol-1),Reference,identifier,vie,aie,vea,aea,hl,s0s1,s0t1,hr,cr2,cr1,er,ar1,ar2,lumo,homo
Oc1cc2[nH]c3cc(O)c(C=C(c4ccccc4)c4ccccc4)cc3c2cc1C=C(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,csd_MUMRUJ,6.480176947,6.238529374,-0.124432018,-0.389324656,6.179981054,3.4061,2.3913,0.448498295,0.206850722,0.241647572,0.559890065,0.264892639,0.294997427,-0.182588494,-6.362569548
Oc1cc2[nH]c3c4c(ccc3c2cc1O)OCC=C4,,,,,,,,,,,,,,csd_BINHUE,6.593962613,6.371844309,0.409950898,0.22842305,6.28447283,3.5139,2.4403,0.434435851,0.212317547,0.222118304,0.375476993,0.181527848,0.193949145,0.070205412,-6.214267418
Oc1cc(O)nc(Oc2cccnc2)n1,,,,,,,,,,,,,,csd_YAYKEQ,9.01410197,8.705742984,0.938923969,0.621990317,10.03365952,4.9103,3.6427,0.656788963,0.348429977,0.308358986,0.623885047,0.316933652,0.306951395,1.00410066,-9.029558862
Oc1cc(O)nc(Oc2cccc(F)c2)n1,,,,,,,,,,,,,,csd_XAPSIR,8.439508688,8.120133901,0.867653285,0.508977291,8.355804598,5.0442,3.7791,0.539110896,0.21973611,0.319374787,0.619757431,0.358675994,0.261081437,0.42721898,-7.928585618
Oc1cc(O)nc(-n2ccc(-c3ccccc3O)n2)n1,,,,,,,,,,,,,,csd_PEXXUM,7.424726846,7.251858917,-0.17456475,-0.379965894,6.447469116,3.7015,2.9589,0.37208569,0.199217761,0.172867929,0.412477503,0.205401144,0.207076359,-0.490621542,-6.938090658
Oc1cc(O)cc(OC2=Cc3cc(F)ccc3-c3c(O)cc(O)cc3O2)c1,,,,,,,,,,,,,,csd_HIMWAE,7.278625819,6.845900612,0.521702947,0.129109113,7.874162818,4.1505,2.8843,0.866854794,0.434129587,0.432725207,0.8881137,0.392593834,0.495519866,0.5714394,-7.302723418
Oc1cc(O)cc(OC(=Cc2ccccc2)c2ccccc2)c1,,,,,,,,,,,,,,csd_RARQIM,7.302391602,6.944805234,0.018452948,-0.424478574,6.859721826,4.0038,2.6796,0.716397494,0.358811126,0.357586368,0.793275359,0.442931523,0.350343836,-0.210072008,-7.069793834
Oc1cc(O)cc(Nc2c3ccccc3nc3ccccc23)c1,,,,,,,,,,,,,,csd_CIWBIW,6.932729795,6.756090964,-0.776092448,-0.948686794,5.697250818,2.9459,1.8198,0.371606824,0.194967994,0.17663883,0.327679407,0.172594345,0.155085061,-1.011175624,-6.708426442
Oc1cc(O)cc(N(c2ccccc2)c2ccccc2O)c1,,,,,,,,,,,,,,csd_IWOXOJ,7.288417841,7.001751701,1.258450595,0.767311112,9.168064888,4.8338,3.1196,0.557537967,0.270871827,0.28666614,0.767827666,0.491139484,0.276688182,1.425605246,-7.742459642
Oc1cc(O)cc(C=Cc2ccccc2)c1,,,,,,,,,,,,,,csd_GINDIT,8.082672919,7.529718713,-0.012045181,-0.295988575,8.458935804,4.5016,2.1831,0.783226651,0.230272445,0.552954206,0.569014102,0.283943394,0.285070708,0.351299174,-8.10763663
Oc1cc(O)cc(C=Cc2ccc3cccc(O)c3n2)c1,,,,,,,,,,,,,,csd_FAMQIV,7.497618921,7.31404366,-0.757651963,-0.962215839,6.80421057,3.5355,2.1132,0.377746423,0.194171162,0.183575261,0.420145023,0.204563876,0.215581146,-0.666407186,-7.470617756
Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,,,,,,,,,,,,,,csd_GIHRUM,7.028838609,6.813238714,0.361431611,-0.064452813,6.678493902,3.8186,2.6106,0.445637887,0.230037992,0.215599895,0.822476157,0.425884424,0.396591733,0.042994012,-6.63549989
Oc1cc(O)cc(C2=c3c(O)cc(O)cc3=C3C2=c2cc(O)cc(O)c2=C3c2cc(O)cc(O)c2)c1,,,,,,,,,,,,,,csd_BEQYUT,6.293039795,6.094659709,-0.997381349,-1.204458198,5.307311456,2.222,1.344,0.401855506,0.20347542,0.198380086,0.397700053,0.207076849,0.190623204,-0.961106648,-6.268418104
Oc1cc(O)cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c1,,,,,,,,,,,,,,csd_WEGWAJ,6.924680336,6.714690234,-0.268379235,-0.599016249,6.998499966,3.608,1.9538,0.409894026,0.199903924,0.209990102,0.601176834,0.330637014,0.270539821,-0.089253392,-7.087753358
Oc1cc(O)cc(C#Cc2ccc(C#Cc3cc(O)cc(O)c3)cc2)c1,,,,,,,,,,,,,,csd_ROMKUA,8.080570539,7.820947388,-0.411570248,-0.643164841,7.868992652,4.1714,2.3032,0.525822209,0.266199058,0.259623151,0.471202671,0.231594593,0.239608078,-0.05986508,-7.928857732
Oc1cc(O)cc(C#CC=CC#Cc2cc(O)cc(O)c2)c1,,,,,,,,,,,,,,csd_NIXXIC,7.17203618,7.0312063,-0.720061999,-0.926114965,5.89807095,3.2355,1.893,0.280227814,0.139397934,0.14082988,0.394575123,0.206052966,0.188522157,-0.980154628,-6.878225578
Oc1cc(O)cc(-n2ccnn2)c1,,,,,,,,,,,,,,csd_FONFUM,8.442150697,8.088754068,0.494545072,0.259666662,7.575925874,4.3691,3.4948,0.568799758,0.215403129,0.353396629,0.45122417,0.23487841,0.21634576,-0.036463276,-7.61238915
Oc1ccc(-c2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_BELSIV,7.459257704,7.153742989,1.434668139,1.189118125,8.426282124,4.7238,3.2283,0.58257289,0.277058175,0.305514715,0.426526123,0.245550014,0.18097611,1.11430683,-7.311975294
Oc1ccc(-c2ccc(O)cc2O)c(O)c1,,,,,,,,,,,,,,csd_MIRRIO01,7.59577542,7.154522623,1.59455574,1.167396544,10.2995149,5.2589,2.6318,0.84000634,0.398753543,0.441252797,0.827704419,0.427159197,0.400545223,2.153510196,-8.146004704
Oc1ccc(-c2ccc(O)nn2)cc1,,,,,,,,,,,,,,csd_CIZNAB,7.841674012,7.777778543,0.327858022,0.093172051,7.821100588,3.4922,2.7014,0.656310042,0.592414573,0.063895469,0.482579893,0.234685971,0.247893922,0.164356856,-7.656743732
Oc1ccc(C#CC=C(C#Cc2ccc(O)cc2)c2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_IBIZUR,6.448580157,6.254570495,-0.69405805,-0.875180666,5.49398166,3.0684,1.6923,0.354476649,0.160466986,0.194009663,0.330073466,0.181122616,0.14895085,-0.808994922,-6.302976582
Oc1ccc(C#Cc2cc3c(-c4ccccc4)cc(-c4ccccc4)c4cc(C#Cc5ccc(O)cc5)c5cccc2c5c34)cc1,,,,,,,,,,,,,,csd_MEPKAW,6.357477751,6.261203273,-1.095161433,-1.21862663,5.322005612,3.0445,1.7377,0.192860798,0.09658632,0.096274477,0.244788312,0.123465197,0.121323115,-1.051176382,-6.373181994
Oc1ccc(C#Cc2cc(-c3cccc(-c4cc(C#Cc5ccc(-c6ccc(-c7ccc(O)cc7)cn6)nc5)c(O)cn4)n3)ncc2O)cc1,,,,,,,,,,,,,,csd_PAHNIY,7.322245965,7.130962068,-0.872987155,-1.072718831,6.685568866,3.7995,2.4899,0.41689688,0.225612983,0.191283897,0.403436489,0.199731676,0.203704813,-0.69525127,-7.380820136
Oc1ccc(C#Cc2c[nH]nn2)cc1,,,,,,,,,,,,,,csd_PETPIO,7.718711709,7.502685847,0.592612699,0.369188003,8.382199656,4.7263,2.8865,0.437281157,0.221255295,0.216025862,0.44957173,0.223424696,0.226147034,0.660964906,-7.72123475
Oc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(O)cc3)c3ccccc23)cc1,,,,,,,,,,,,,,csd_YEKVUI,6.214192042,6.104974735,-1.27937472,-1.376966229,4.836282122,2.4748,1.2196,0.221016433,0.111799125,0.109217308,0.194811311,0.097591509,0.097219801,-1.32247404,-6.158756162
Oc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(O)cc3)c3c(-c4ccccc4)c4ccccc4c(-c4ccccc4)c23)cc1,,,,,,,,,,,,,,csd_QAMTEF,5.89931696,5.732403321,-1.596922506,-1.733494618,4.43953991,2.0174,0.7266,0.294975113,0.128061474,0.166913639,0.242010845,0.136572112,0.105438733,-1.52655954,-5.96609945
Oc1ccc(C#Cc2c3c(c4cccc5cccc2c54)=C(c2ccccc2)c2ccccc2-3)cc1,,,,,,,,,,,,,,csd_BILQOE,6.403171678,6.25153207,-1.538420173,-1.67851344,4.82186008,2.2473,1.0721,0.297233932,0.145594324,0.151639608,0.268335697,0.140093267,0.12824243,-1.568465096,-6.390325176
Oc1ccc(C#Cc2c(C#Cc3ccc(O)cc3)c3cccc4c(C#Cc5ccc(O)cc5)c(C#Cc5ccc(O)cc5)c5cccc2c5c34)cc1,,,,,,,,,,,,,,csd_HUMRIR,6.257463339,6.177955709,-1.209611765,-1.285090747,5.125811418,2.9194,1.6109,0.158762464,0.079254835,0.079507629,0.149045818,0.075478981,0.073566836,-1.1564845,-6.282295918
Oc1ccc(C#Cc2c(C#Cc3ccc(O)cc3)c3c(-c4ccccc4)cccc3c3cccc(-c4ccccc4)c23)cc1,,,,,,,,,,,,,,csd_HICFEH,6.386712046,6.244727587,-0.958727011,-1.108892034,5.44364057,2.9102,1.8159,0.291228104,0.149243644,0.141984459,0.291849068,0.150165022,0.141684045,-0.926003942,-6.369644512
Oc1ccc(C#Cc2[nH]nnc2-c2ccccc2)cc1,,,,,,,,,,,,,,csd_GAGJOQ01,7.385095972,7.221980908,-0.306680859,-0.508186011,6.499987118,3.8413,2.6297,0.300311759,0.137196695,0.163115064,0.360559839,0.201505152,0.159054687,-0.582051846,-7.082038964
Oc1ccc(C#CC=Cc2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_MAWWAL,6.738160937,6.557542195,-0.220810334,-0.395387275,5.940792848,3.5457,2.0149,0.365899233,0.185280491,0.180618742,0.350493662,0.174576941,0.175916721,-0.486811946,-6.427604794
Oc1ccc(C#CC=CC#Cc2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_AVUSOA,6.931312516,6.714578504,-0.487222348,-0.6833951,6.550328208,3.5895,1.8281,0.441932891,0.22519888,0.216734012,0.394121645,0.196172751,0.197948894,-0.41089214,-6.961220348
Oc1ccc(C#CC=CC#CC#CC=CC#Cc2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_UCOMOP,6.553300781,6.379834637,-1.370473861,-1.525595168,4.941046012,2.7692,1.3547,0.355720754,0.18225461,0.173466144,0.312463336,0.155121307,0.157342029,-1.479755932,-6.420801944
Oc1ccc(C#CC2=c3ccccc3=C3C(C#Cc4ccc(O)cc4)=c4ccccc4=C23)cc1,,,,,,,,,,,,,,csd_LOFZEO,6.489412768,6.345743651,-1.777858724,-1.89398419,4.656414768,2.007,1.0795,0.291650969,0.147981852,0.143669117,0.228947196,0.116125466,0.11282173,-1.78914955,-6.445564318
Oc1ccc(C#Cc2cc3ccccc3c3sc4ccccc4c23)cc1,,,,,,,,,,,,,,csd_ZIHVOE,6.959336231,6.828240685,-0.440830122,-0.613277744,6.19875692,3.5665,2.341,0.245527918,0.114432373,0.131095545,0.317844118,0.172447622,0.145396497,-0.585589328,-6.784346248
Oc1ccc(C#CC(Cl)=C(Cl)c2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_FOBQIZ,6.975376535,6.755819721,-0.410383015,-0.695423518,6.060795122,3.5608,2.1109,0.435875471,0.216318657,0.219556814,0.620015286,0.285040503,0.334974783,-0.645454408,-6.70624953
Oc1ccc(C#CC#Cc2ccc(O)c(O)c2)cc1O,,,,,,,,,,,,,,csd_ELAWAQ,7.027897149,6.812835577,-0.079349749,-0.289631475,6.941083912,3.7888,2.3159,0.439080701,0.224019129,0.215061572,0.424370572,0.210281726,0.214088846,-0.047075722,-6.988159634
Oc1ccc(Br)cc1C=Nn1cnnc1,,,,,,,,,,,,,,csd_UNUPAW,8.274020463,8.093368877,-1.067725811,-1.26012211,6.254812404,3.3559,2.4614,0.370760767,0.190109181,0.180651587,0.405856943,0.192396299,0.213460644,-1.506967332,-7.761779736
Oc1ccc(Br)cc1C=Nc1nc2ccccc2s1,,,,,,,,,,,,,,csd_URAQUA,7.716575342,7.586240899,-1.391957806,-1.596929581,5.768544686,3.0461,2.1472,0.265410744,0.135076301,0.130334443,0.403641662,0.204971775,0.198669887,-1.635677254,-7.40422194
Oc1ccc(Br)cc1C=Nc1ccncc1,,,,,,,,,,,,,,csd_UNICUR,7.993830936,7.529417782,-0.962179593,-1.3132706,6.20011749,3.3166,2.4654,0.77986539,0.315452236,0.464413154,0.588053864,0.351091007,0.236962858,-1.313494278,-7.513611768
Oc1ccc(Br)cc1C=Nc1cccnc1,,,,,,,,,,,,,,csd_ZEXGOB,7.864804545,7.457443357,-0.834940992,-1.141222714,6.230866372,3.3441,2.4759,0.747801381,0.340440193,0.407361189,0.543233151,0.306281722,0.236951429,-1.18233533,-7.413201702
Oc1ccc(Br)cc1C=Nc1ccccn1,,,,,,,,,,,,,,csd_GEJCII,7.690084772,7.227553286,-0.896350047,-1.098872796,6.024876074,3.2131,2.3543,0.738867335,0.276335849,0.462531486,0.401558358,0.202522749,0.199035608,-1.220703404,-7.245579478
Oc1ccc(Br)cc1C=Nc1ccccc1O,,,,,,,,,,,,,,csd_HEZMOR,7.405655437,7.025532043,-0.611443423,-0.87489413,6.124197684,3.2736,2.3607,0.649299923,0.269176529,0.380123394,0.457637516,0.263450707,0.194186809,-0.925731828,-7.049929512
Oc1ccc(Br)cc1C=Nc1ccccc1N=Cc1cc(Br)ccc1O,,,,,,,,,,,,,,csd_MOQCIE01,7.374164772,7.24770877,-1.233450584,-1.41075272,5.855076938,3.0534,2.3025,0.25547695,0.129020948,0.126456002,0.343295757,0.177302135,0.165993622,-1.34152202,-7.196598958
Oc1ccc(Br)cc1C=Nc1ccccc1,,,,,,,,,,,,,,csd_PAWLIK,7.695263646,7.246472012,-0.682304902,-0.981981873,6.255084518,3.364,2.4737,0.739736467,0.290944833,0.448791634,0.52099409,0.299676971,0.221317119,-1.01770636,-7.272790878
Oc1ccc(Br)cc1C=Nc1cccc2cccnc12,,,,,,,,,,,,,,csd_HEWGEX01,7.439237842,6.934574401,-0.953646643,-1.220453059,5.929636174,3.1887,2.2606,0.745311266,0.240647825,0.504663441,0.429589093,0.266806416,0.162782677,-1.177981506,-7.10761768
Oc1ccc(Br)cc1C=Nc1cccc2ccccc12,,,,,,,,,,,,,,csd_HEWRIL,7.442594096,7.306537096,-0.880182121,-1.162038891,6.065693174,3.2541,2.3027,0.284550426,0.148493426,0.136057,0.508709776,0.28185677,0.226853006,-1.118660654,-7.184353828
Oc1ccc(C#Cc2cc3cccc4ccc5cccc2c5c43)cc1,,,,,,,,,,,,,,csd_EFIZAW,6.927258262,6.803692084,-0.640652222,-0.76154537,6.316310168,3.5725,1.9099,0.253628507,0.130062329,0.123566178,0.241997674,0.120893148,0.121104526,-0.61633821,-6.932648378
Oc1ccc(C#Cc2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,,,,,,,,,,,,,,csd_FONKOK,7.093760547,6.946038292,-0.653384082,-0.866141855,6.101067994,3.7185,2.5205,0.295266275,0.14754402,0.147722255,0.381433078,0.212757773,0.168675305,-0.742054878,-6.843122872
Oc1ccc(Br)cc1C=Nc1ccc(F)cc1,,,,,,,,,,,,,,csd_ULELUT,7.981571384,7.446357704,-0.644853036,-1.002457364,7.524224214,3.7628,2.6112,0.943729176,0.408515496,0.53521368,0.639166942,0.357604327,0.281562614,-0.488716744,-8.012940958
Oc1ccc(C#Cc2nc3cc(-c4ccc(O)cc4)[nH]c3nc2C#Cc2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_PIBVAA,6.531338188,6.383742466,-0.626746026,-0.791764936,5.719564166,3.2334,2.2505,0.293408553,0.145812831,0.147595722,0.309863831,0.165018909,0.144844922,-0.718108846,-6.437673012
Oc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1-c1nc2ccccc2s1,,,,,,,,,,,,,,csd_VEKJAZ,6.682677655,6.460729503,-0.317000293,-0.740557435,5.913581448,3.2481,2.3941,0.460928734,0.238980583,0.221948151,0.812328591,0.423557142,0.388771449,-0.735524142,-6.64910559
Oc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1-c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1,,,,,,,,,,,,,,csd_DIXJOM,6.442671202,6.246753204,-0.344578775,-0.710901907,6.102700678,3.3797,2.3459,0.438868997,0.242950998,0.195917998,0.738784612,0.366323132,0.37246148,-0.323271432,-6.42597211
Oc1ccc(C(=C(c2ccccc2)c2ccc(O)cc2)c2ccccc2)cc1,,,,,,,,,,,,,,csd_LONCID,6.572926459,6.340758522,-0.088476507,-0.498659517,6.276853638,3.5053,2.3615,0.478028922,0.245860986,0.232167937,0.803654413,0.410183011,0.393471402,-0.172248162,-6.4491018
Oc1ccc(C(=C(c2ccccc2)c2ccc(C(=C(Br)Br)c3ccccc3)cc2)c2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_PARQUX,6.565801699,6.34948794,-0.407788952,-0.797116057,6.09807474,3.3942,2.323,0.443599971,0.227286212,0.216313759,0.746393464,0.389327106,0.357066358,-0.419327674,-6.517402414
Oc1ccc(C(=C(c2ccc(O)cc2)c2ccc[nH]2)c2ccc[nH]2)cc1,,,,,,,,,,,,,,csd_COJPUO,6.150913292,5.934130409,-0.019521458,-0.371078869,5.859702876,3.1382,1.9542,0.444674549,0.227891665,0.216782883,0.713962373,0.35155741,0.362404963,-0.136057,-5.995759876
Oc1ccc(C(=C(c2ccc(O)cc2)c2ccc(O)cc2)c2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_NALGAJ,6.274412231,6.035779954,0.099755632,-0.294221902,6.194130982,3.4532,2.3111,0.491529042,0.252896765,0.238632277,0.778953809,0.393977534,0.384976275,0.028299856,-6.165831126
Oc1ccc(C(=C(c2ccc(O)cc2)c2ccc(F)cc2)c2ccc(F)cc2)cc1,,,,,,,,,,,,,,csd_CACYEN,6.650371192,6.409532071,-0.179738372,-0.584947683,6.258894114,3.4906,2.3467,0.491883062,0.251043941,0.240839122,0.793730143,0.405209311,0.388520832,-0.267215948,-6.526110062
Oc1ccc(C(=C(c2ccc(O)c(O)c2)c2ccc(O)c(O)c2)c2ccc(O)c(O)c2)cc1O,,,,,,,,,,,,,,csd_JAGPUF,6.468886393,6.195417265,0.128196715,-0.364671672,6.987071178,3.7124,2.3591,0.569109832,0.295640704,0.273469128,0.955931584,0.492868387,0.463063197,0.38912302,-6.597948158
Oc1ccc(C(=C(c2ccc(-c3ccncc3)cc2)c2ccc(-c3ccncc3)cc2)c2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_VANMEF,6.694512165,6.482449915,-0.689618238,-1.061474264,5.973174414,3.3272,2.2842,0.43376305,0.2217008,0.21206225,0.743149865,0.371856026,0.371293839,-0.698788752,-6.671963166
Oc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,,,,,,,,,,,,,,csd_BAXRUN,7.09440709,6.856788437,-0.094939758,-0.598479096,6.580804976,3.7316,2.5523,0.501751549,0.264132896,0.237618652,0.961119437,0.503539338,0.4575801,-0.282726446,-6.863531422
Oc1ccc(C#Cc2nn[nH]c2-c2ccccc2)cc1,,,,,,,,,,,,,,csd_LOCKIA,7.259719392,7.082873157,-0.173500022,-0.421797217,6.454816194,3.8172,2.7049,0.352326731,0.175480495,0.176846236,0.419455785,0.248297195,0.17115859,-0.44762753,-6.902443724
Oc1ccc(C#Cc2nc3ccccc3nc2-c2c[nH]c3ccccc23)cc1,,,,,,,,,,,,,,csd_DIZLAB,6.965458251,6.839550015,-0.774094397,-0.922864019,5.845552948,3.09,2.445,0.260529563,0.134621327,0.125908236,0.293580529,0.148769622,0.144810907,-0.954031684,-6.799584632
Oc1ccc(C#Cc2ccncc2)cc1O,,,,,,,,,,,,,,csd_XENHOP,7.454980126,7.302909272,-0.23171299,-0.417709358,6.38515501,3.9174,2.6,0.305402876,0.153332021,0.152070854,0.37334215,0.185996368,0.187345781,-0.61089593,-6.99605094
Oc1ccc(C#Cc2ccc(-c3nnc(-c4ccc(C#Cc5ccc(O)cc5)cc4)o3)cc2)cc1,,,,,,,,,,,,,,csd_NEVYAP,6.979817707,6.860447282,-1.00486394,-1.129925901,5.709768062,3.3202,2.3157,0.251599326,0.1322289,0.119370425,0.254682921,0.125061962,0.12962096,-1.10342227,-6.813190332
Oc1ccc(C#Cc2ccccc2C#Cc2ccc(O)c(O)c2)cc1O,,,,,,,,,,,,,,csd_QAQCOB,6.894474321,6.670255379,-0.268296241,-0.558718343,6.135082244,3.5097,2.4302,0.392296958,0.168078015,0.224218943,0.499359939,0.290422102,0.208937837,-0.4489881,-6.584070344
Oc1ccc(C#Cc2ccccc2)cc1-c1nc2ccccc2s1,,,,,,,,,,,,,,csd_WEDWOU,7.094166813,6.931022769,-0.047481172,-0.222569116,5.984875316,3.2983,2.5763,0.35207742,0.188933376,0.163144044,0.350910051,0.175087944,0.175822107,-0.866410976,-6.851286292
Oc1ccc(C#Cc2ccccc2)cc1,,,,,,,,,,,,,,csd_NEKCAK,7.283268818,7.137054102,0.134714362,-0.032026947,6.656996896,4.1022,2.6666,0.293087323,0.146872606,0.146214716,0.334756303,0.166741309,0.168014993,-0.210072008,-6.867068904
Oc1ccc(C#Cc2cccc3cc4cccc(C#Cc5ccc(O)cc5)c4cc23)cc1,,,,,,,,,,,,,,csd_DIXQUW,6.618354803,6.481369894,-0.900362096,-1.055329114,5.451259762,2.9246,1.6202,0.228961346,0.091976437,0.136984909,0.255165652,0.154967018,0.100198633,-1.02314864,-6.474408402
Oc1ccc(C#Cc2cccc3cc(-c4ccc(O)cc4)c4c(ccc5c6c(C#Cc7ccc(O)cc7)cccc6cc(-c6ccc(O)cc6)c54)c23)cc1,,,,,,,,,,,,,,csd_JEGWAW,6.421295559,6.341901673,-0.679857237,-0.856468203,5.776708106,3.1196,2.0943,0.160911076,0.081517191,0.079393885,0.340724552,0.176610966,0.164113586,-0.667223528,-6.443931634
Oc1ccc(C#Cc2ccc3ccc4cccc5ccc2c3c45)cc1-c1nc2ccccc2s1,,,,,,,,,,,,,,csd_HOMLIH,6.628646155,6.502656556,-0.896446647,-1.005594566,5.501056624,3.0931,1.851,0.26020221,0.134212611,0.125989598,0.224015946,0.109147919,0.114868027,-1.01090351,-6.511960134
Oc1ccc(C#Cc2ccc3ccc4c(-c5ccccc5)ccc5ccc2c3c54)cc1-c1nc2ccccc2s1,,,,,,,,,,,,,,csd_HOMLUT,6.515442649,6.389405703,-0.980455314,-1.109134487,5.42187145,3.0343,1.8098,0.258486531,0.132449585,0.126036946,0.259110488,0.128679173,0.130431315,-1.033761086,-6.455632536
Oc1ccc(C#Cc2ccc3cc4cc(C#Cc5ccc(O)cc5)ccc4cc3c2)cc1,,,,,,,,,,,,,,csd_SERTAM,6.542374044,6.444331642,-1.041068707,-1.128181923,5.33071326,2.9442,1.6429,0.200891698,0.102849296,0.098042402,0.174821544,0.087113215,0.087708329,-1.109136664,-6.439849924
Oc1ccc(C#Cc2ccc3c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3c2-c2ccc(O)cc2)cc1,,,,,,,,,,,,,,csd_IXESUB,6.577218786,6.42082208,-0.635339659,-0.791010364,5.986780114,3.416,2.2204,0.301549116,0.14515241,0.156396705,0.303957597,0.155670705,0.148286892,-0.570350944,-6.557131058
Oc1ccc(C#Cc2ccc(C#Cc3c(F)c(F)c(F)c(F)c3F)cc2)cc1,,,,,,,,,,,,,,csd_ZAWKEQ,7.144054289,7.007309385,-0.920377169,-1.071669287,5.80283105,3.4662,2.2772,0.276576397,0.139831493,0.136744904,0.304495022,0.151292119,0.153202903,-1.105871296,-6.908702346
Oc1ccc(C#Cc2ccc(C#CC#Cc3ccc(C#Cc4ccc(O)cc4)cc3)cc2)cc1,,,,,,,,,,,,,,csd_FESRIG,6.715729438,6.594251217,-1.131043202,-1.261293561,5.39057834,3.0776,2.0115,0.251116595,0.129638375,0.12147822,0.264006363,0.130250359,0.133756004,-1.204648678,-6.595227018
Oc1ccc(C#Cc2ccc(-c3nnc(-c4ccc(O)cc4)o3)cc2)cc1,,,,,,,,,,,,,,csd_NEVXUI,7.077819836,6.926885548,-0.700170547,-0.848862072,5.976711896,3.524,2.3866,0.311135148,0.160200859,0.150934289,0.298580624,0.148691525,0.149889099,-0.8707648,-6.847476696
Oc1ccc(Br)cc1C=Nc1ccc2ccc3cccc4ccc1c2c34,,,,,,,,,,,,,,csd_MONFOM,6.978879186,6.85023702,-1.169218347,-1.397436549,5.50350565,2.9985,1.8894,0.266120961,0.137478796,0.128642166,0.420206874,0.228218202,0.191988672,-1.305875086,-6.809380736
Oc1ccc(Br)cc1C=Nc1ccc(Cl)cc1,,,,,,,,,,,,,,csd_ULELON,7.716021318,7.311187524,-0.850948914,-1.147879983,6.1769878,3.3195,2.4336,0.707035439,0.302201645,0.404833794,0.511029004,0.296931069,0.214097935,-1.15784507,-7.33483287
Oc1ccc(-n2c(-c3ccco3)n[nH]c2=S)cc1,,,,,,,,,,,,,,csd_HAMZOL,7.229302163,7.098754655,0.378270297,0.030146149,6.633050864,3.8039,2.8046,0.260229421,0.129681913,0.130547508,0.645261207,0.348124148,0.297137059,-0.008707648,-6.641758512
Oc1ccc(-n2cc(-c3ccccc3)c3c2ncn2nnnc32)cc1,,,,,,,,,,,,,,csd_HUGKUQ,7.455406583,7.296458265,-0.370392869,-0.660623675,6.516858186,3.7233,2.7952,0.314607594,0.155659276,0.158948318,0.552219716,0.290230806,0.26198891,-0.712122338,-7.228980524
Oc1ccc(-n2cnc(-c3ccc(O)c(F)c3)c2-c2cc(O)c(O)c(O)c2)cc1,,,,,,,,,,,,,,csd_WACMAQ,6.721747239,6.483637148,0.530220932,0.16414107,6.814550902,4.1295,3.0066,0.469460325,0.231350234,0.23811009,0.698090507,0.366079862,0.332010645,0.340686728,-6.473864174
Oc1ccc(-n2ccnc2)cc1,,,,,,,,,,,,,,csd_KAVHAR,8.390920202,7.98243023,1.005082148,0.762855653,9.544942778,4.9591,3.4164,0.787388744,0.378898772,0.408489972,0.506123196,0.242226495,0.263896701,1.130905784,-8.414036994
Oc1ccc(-n2cccn2)cc1,,,,,,,,,,,,,,csd_FUBKUJ,7.749751399,7.491525581,1.054045334,0.847559734,7.697560832,4.54,3.4303,0.480766253,0.222540435,0.258225818,0.378770633,0.2064856,0.172285033,0.554296218,-7.143264614
Oc1ccc(-n2cccc2)cc1-n1ccnc1,,,,,,,,,,,,,,csd_KAGRAO,8.097015259,7.747681401,0.476672271,0.237599468,8.642884868,4.5965,3.3669,0.669387841,0.320053983,0.349333858,0.52950568,0.239072802,0.290432878,0.564092322,-8.078792546
Oc1ccc(-n2ccc(-c3ccc(Br)cc3)n2)cc1,,,,,,,,,,,,,,csd_RUVWEK,7.335043214,7.170020767,0.2715412,0.061665114,7.036051698,4.3192,3.1039,0.31354771,0.148525263,0.165022447,0.380218089,0.209876086,0.170342003,0.013877814,-7.022173884
Oc1ccc(-n2cc3ccccc3n2)cc1,,,,,,,,,,,,,,csd_BAQMIS,7.526982552,7.393632596,0.13280834,-0.085156825,6.834687338,4.0411,2.5284,0.282991567,0.149641611,0.133349956,0.382654027,0.217965164,0.164688862,-0.233745926,-7.068433264
