PSMILES,Eat,Eea,Egb,Egc,Ei,Xc,eps,nc
[*]CCOc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(O[*])cc2)cc1,,,,4.6906,,,,
[*]CCOc1ccc(C(=O)OCCOC(=O)c2ccc(O[*])cc2)cc1,,,,,,96.09,,
[*]CCS(=O)(=O)CCN1CCN([*])CC1,,,,4.9753,,,,
[*]CCSCCO[*],,,,5.5968,,,,
[*]CCSSCCOCO[*],,,,5.3189,,,,
[*]CCSSCCO[*],,,,5.6114,,,,
[*]CCSSSSCCO[*],,,,4.5753,,,,
[*]CCc1c(C)c(C)c([*])c(C)c1C,,,,4.9544,,,,
[*]CCc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,,,,4.5904,,,,
[*]CCc1cc(Cl)c([*])c(Cl)c1,,,,5.1758,,,,
[*]CCc1cc(Cl)c([*])cc1Cl,,,,5.2202,,,,
[*]CCc1ccc(-c2ccc([*])cc2)cc1,-6.09,1.482,3.7492,4.2048,5.6867,,3.58,1.872
[*]CCc1ccc(Cc2ccc(CCS[*])cc2)cc1,,,4.3552,4.9003,,,,
[*]CCc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(CCOC(=O)c4cccc(C(=O)O[*])c4)cc3)c2)cc1,,,,,,57.22,,
[*]CCc1ccc([*])c(Br)c1,,,,5.0525,,,,
[*]CCc1ccc([*])c(C#N)c1,,,,4.7476,,,,
[*]CCc1ccc([*])c(Cl)c1,,,,5.1823,,,,
[*]CCc1ccc([*])c(Cl)c1Cl,,,,5.1237,,,,
[*]CCc1ccc([*])c(F)c1,,,,5.0809,,,,
[*]CCc1ccc([*])o1,,,,4.9056,,,,
[*]CCc1cccc([*])c1,,,,5.4567,,,,
[*]CCc1cnc([*])cn1,,,,4.5671,,,,
[*]CCc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,,,,3.7563,,,,
[*]CCc1nnc([*])n1N,,,,5.722,,,,
[*]CNC(=O)C(=S)[*],-5.8,4.0732,2.3654,2.9496,7.0203,,5.23,1.9972
[*]CNC(=O)C(S1)=CC=C1[*],-6.02,1.968,3.849,4.353,6.3237,,4.11,1.8558
[*]CNC(=O)CC(=O)N[*],,,,6.3692,,,,
[*]CNC(=O)CCCC(=O)N[*],,,,6.1798,,,,
[*]CNC(=O)CCCCC(=O)NCC1COC([*])CO1,,,,6.0452,,,,
[*]CNC(=O)CCCCC(=O)N[*],,,,6.0289,,,,
[*]CNC(=O)CCCCCC(=O)N[*],,,,5.7012,,,,
[*]CNC(=O)CCCCCCC(=O)N[*],,,,5.7869,,,,
[*]CNC(=O)CCCCCCCCC(=O)N[*],,,,6.1742,,,,
[*]CNC(=O)CCCCCCCCCCC(=O)N[*],,,,6.1331,,,,
[*]CNC(=O)NCOC(=O)NCCCCCCNC(=O)O[*],,,,6.3471,,,,
[*]CNC(=O)NCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,,,,5.273,,,,
[*]CNC(=O)NCOCO[*],-5.58,0.7808,6.6011,6.2147,7.215,,4.22,1.6883
[*]CNC(=O)N[*],,,,5.4697,,,,
[*]CNC(=O)OC(c1ccco1)C(OC(=O)NCc1ccc(C(C)(C)c2ccc([*])o2)o1)c1ccco1,,,,4.7926,,,,
[*]CNC(=O)OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc([*])o4)o3)o2)o1,,,,4.4843,,,,
[*]CNC(=O)ONC(=O)NO[*],-5.82,1.4002,5.9707,6.8117,7.4526,,4.65,1.7609
[*]CNC(=S)C(=O)[*],-5.79,3.7481,2.1003,2.602,6.3386,,5.35,2.0233
[*]CNC(=S)C(C=C1)=CC=C1[*],-5.96,2.3012,3.1832,3.4579,5.75,,3.99,1.8914
[*]CNC(=S)C(S1)=CC=C1[*],-5.79,2.3974,2.7289,3.5084,5.8964,,4.55,1.9675
[*]CNC(=S)N[*],-5.48,1.4813,3.9125,4.2179,5.6855,,5.58,1.8071
[*]CNC(=S)O[*],-5.49,1.5976,4.2201,4.6235,6.2178,,4.57,1.8672
[*]CNC(C=C1)=CC=C1C(=O)[*],-6.14,,3.1969,3.6383,,,4.8,1.9491
[*]CNC(C=C1)=CC=C1C(S2)=CC=C2[*],-6.05,1.292,3.1255,3.7272,5.0179,,4.42,1.9541
[*]CNC(C=C1)=CC=C1N[*],-5.93,0.54,3.4981,4.0626,4.6919,,4.2,1.8632
[*]CNC(C=C1)=CC=C1O[*],-5.98,0.7695,3.7495,4.3424,5.1109,,4.14,1.8414
[*]CNC(S1)=CC=C1C(=O)[*],-6.0,2.2797,2.5818,3.1504,5.431,,5.29,2.0195
[*]CNC(S1)=CC=C1C(=S)[*],-5.78,2.9244,1.6806,2.4271,5.3497,,6.19,2.251
[*]CNC(S1)=CC=C1C(C=C2)=CC=C2[*],-6.04,1.6671,3.3441,3.738,5.4046,,4.18,1.9424
[*]CNC(S1)=CC=C1N[*],-5.7,0.5629,3.5157,4.2825,4.8739,,4.18,1.8551
[*]CNC(S1)=CC=C1O[*],-5.74,0.8203,3.6125,4.4862,5.3042,,4.2,1.8497
[*]CNCC(=O)[*],-5.59,1.6269,3.6121,4.7515,6.367,,3.5,1.7201
[*]CNCC(=S)[*],-5.26,2.6857,2.6614,3.4106,6.0922,,3.85,1.8901
[*]CNCC(C=C1)=CC=C1[*],-5.84,1.2974,4.4323,4.958,6.259,,3.37,1.7745
[*]CNCC(S1)=CC=C1[*],-5.61,1.1612,4.1265,4.6476,5.8087,,3.53,1.7813
[*]CNCCCOCO[*],-5.21,0.6155,6.3311,5.4895,6.3776,,3.54,1.6616
[*]CNCNC(=O)NC(=O)N[*],-5.84,0.7092,5.4,6.2347,6.2252,,3.92,1.6781
[*]CNCN[*],-5.22,0.8689,6.2293,5.1634,6.0806,,3.29,1.7262
[*]CNCO[*],-5.27,0.7624,6.9282,5.5885,6.4057,,3.53,1.6697
[*]CNOC(=S)[*],-5.28,2.5,3.5947,4.3013,6.7958,,3.89,1.8633
[*]CNOC(C=C1)=CC=C1[*],-5.9,0.891,4.1647,4.831,5.7444,,3.65,1.8294
[*]CNOC(S1)=CC=C1[*],-5.66,1.0659,4.0591,4.5017,5.578,,3.82,1.8539
[*]CNON[*],-5.01,0.9652,4.8889,5.3302,6.3414,,3.62,1.7453
[*]COC(=O)NCCCCCCNC(=O)OCc1cccc([*])n1,,,,5.1146,,,,
[*]COC(=O)NCCNC[*],-5.49,0.5903,6.3647,5.81,6.3844,,3.67,1.6706
[*]COC(=O)NCc1ccc(CNC(=O)OCc2ccc([*])o2)o1,,,,5.0674,,,,
[*]COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3[*])cc2)cc1,,,,4.6344,,,,
[*]COC(=O)OC1C([*])OC2OC(C)(C)OC21,,,,6.6177,,,,
[*]COC(=O)OCC1OC(C)(C)OC1[*],,,,6.6512,,,,
[*]COC(=O)OCC1OC(OCC)(OCC)OC1[*],,,,6.474,,,,
[*]COC(=O)OCC1OC(OCC)OC1[*],,,,6.8573,,,,
[*]COC(=O)O[*],-5.97,0.7529,7.1042,8.0093,8.8314,,3.73,1.657
[*]COC(=S)O[*],-5.47,2.0771,3.6556,4.8041,6.8707,,4.34,1.8467
[*]COC(C=C1)=CC=C1O[*],-6.03,0.9466,4.685,4.8731,5.8209,,3.8,1.7891
[*]COC(S1)=CC=C1C(C=C2)=CC=C2[*],-6.07,1.6377,3.0939,3.6898,5.3253,,4.15,1.9391
[*]COC(S1)=CC=C1O[*],-5.78,0.8857,4.3601,4.8466,5.7358,,3.85,1.795
[*]COC1CC2CC(O[*])C1C2,,,,5.9517,,,,
[*]COC1CCC(O[*])CC1,,,,6.3134,,,,
[*]COC1CCC([*])OC1,,,,5.6324,,,,
[*]COC1OC([*])C(O)C(O)C1O,,,,5.8976,,,,
[*]COCC(C)O[*],,,,6.2765,,,,
[*]COCOCCCO[*],-5.22,0.6927,7.1737,6.5721,7.1508,,3.51,1.6589
[*]COCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,,,,4.4493,,,,
[*]CONC(=O)[*],-5.69,1.2523,5.5012,6.1048,7.3554,,4.13,1.7438
[*]CONO[*],-5.08,0.421,5.9349,6.4799,7.0389,,4.25,1.7417
[*]CO[*],-5.32,0.9897,8.7732,6.6048,7.5826,97.74314666,3.72,1.6434
[*]COc1ccc(C(=C(Cl)Cl)c2ccc(O[*])cc2)cc1,,,,4.1966,,,,
[*]COc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,,,,4.3746,,,,
[*]CS(=O)(=O)C1CC([*])C[N+](C)(C)C1,,,,0.1093,,,,
[*]CS[*],,,4.8805,5.3464,,,,
[*]C[*],,,,6.8972,,47.8,,
[*]Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N[*])c(C)c1C,,,,5.2131,,,,
[*]Cc1c(C)c(C)c(CNC(=O)CCCCCC(C)CC(=O)N[*])c(C)c1C,,,,5.3395,,,,
[*]Cc1c(O)c(C(C)=O)cc(CNC(=S)N[*])c1OC,,,,3.7679,,,,
[*]Cc1c(O)c(CNC(=O)N[*])cc(C(CC)=NO)c1O,,,,4.9442,,,,
[*]Cc1cc(C)c([*])cc1C,,,,5.0056,,,,
[*]Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN([*])C)c1O,,,,4.5466,,,,
[*]Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O[*])cc3)cc2)cc(C(C)(C)C)c1,,,,4.7039,,,,
[*]Cc1ccc(-c2ccc(CSC(=O)CCC(=O)S[*])cc2)cc1,,,,4.7843,,,,
[*]Cc1ccc(C(=O)N[*])cc1,-6.17,1.8315,4.2448,5.0419,6.8713,,3.96,1.8171
[*]Cc1ccc(C(=O)O[*])cc1,-6.22,2.2574,3.7934,4.9209,7.179,,4.03,1.8426
[*]Cc1ccc(CN2CCN([*])C(C)C2)cc1,,,,4.6219,,,,
[*]Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N[*])cc1,,,,5.2323,,,,
[*]Cc1ccc(CNC(=O)CCCCCCCCCCCCCC(=O)N[*])cc1,,,,5.2897,,,,
[*]Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCC(=O)N[*])cc1,,,,5.288,,,,
[*]Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*])cc1,,,,5.5873,,,,
[*]Cc1ccc(CNC(=O)c2cccc(C(=O)N[*])c2)cc1,,,,4.6753,,,,
[*]Cc1ccc(CNC(C)=N[*])cc1,,,,4.9237,,,,
[*]Cc1ccc(COC(=O)CC(=O)O[*])cc1,,,,5.5783,,,,
[*]Cc1ccc(COC(=O)CCC(=O)O[*])cc1,,,,5.464,,,,
[*]Cc1ccc(COC(=O)CCCC(=O)O[*])cc1,,,,5.4521,,,,
[*]Cc1ccc(COC(=O)CCCCCC(=O)O[*])cc1,,,,5.6303,,,,
[*]Cc1ccc(COC(=O)CCCCCCCCC(=O)O[*])cc1,,,,5.2222,,,,
[*]Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O[*])cc1,,,,5.5473,,,,
[*]Cc1ccc(COC(=O)CCCCCCCCCCCCCCCCCCC(=O)O[*])cc1,,,,5.5452,,,,
[*]Cc1ccc(COC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*])cc1,,,,5.4522,,,,
[*]Cc1ccc(COC(=O)CCCCSCCCCC(=O)O[*])cc1,,,,4.7687,,,,
[*]Cc1ccc(COC(=O)O[*])cc1,,,,5.5423,,,,
[*]Cc1ccc(COC(=O)c2cccc(C(=O)O[*])c2)cc1,,,,4.5912,,,,
[*]Cc1ccc(CO[*])cc1,-5.89,1.6106,4.8019,4.9575,6.5689,,3.47,1.7774
[*]Cc1ccc(CSSSS[*])cc1,,,,4.3206,,,,
[*]Cc1ccc(C[n+]2ccc(-c3cc[n+]([*])cc3)cc2)cc1,,,,2.0993,,,,
[*]Cc1ccc(OCOc2ccc([*])c3cccnc23)c2ncccc12,,,,3.5315,,,,
[*]Cc1cccc(CN(C)C(=O)CCCCC(=O)N([*])C)c1,,,,5.4868,,,,
[*]Cc1cccc(CN([*])c2ccccc2)c1O,,,,4.1958,,,,
[*]Cc1cccc(CNC(=O)C2=C(C(=O)N[*])C3C=CC2C3)c1,,,,3.5629,,,,
[*]Cc1cccc(CNC(=O)CCCCC(=O)N[*])c1,,,,,,25.87,,
[*]Cc1cccc([*])c1O,,,,4.4656,,,,
[*]Cc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,,,,3.8894,,,,
[*]Cc1nc2cc3sc([*])nc3cc2s1,,,,3.8345,,,,
[*]N(C(=O)C1=C2)C(=O)C1=CC=C2C(=O)C(=CC=C3C4(=O))C=C3C(=O)N4C(C)COCCOCCOC(C)COCC(C)[*],-5.89,,,,,,,
[*]N1C(=O)c2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N([*])C(=O)C6C5)CC4C3=O)cc2C1=O,,,,4.0715,,,,
[*]N1CC(O)=C(C2C(=O)C3=C(C2=O)C(C)(F)N3[*])C1=O,,,,3.4532,,,,
[*]N1CCC(CCc2ccc(N3C(=O)c4ccc(N5C(=O)C(=O)N([*])C5=O)cc4C3=O)cc2)CC1,,,,2.8897,,,,
[*]N=C(N=C(NC(C)=O)NC(C)=O)N=C([*])OC(C)=O,,,,3.7327,,,,
[*]N=C(O)N=C([*])N=C(N)N,,,,3.4308,,,,
[*]N=C1C=CC([*])C=C1C,,,,3.8461,,,,
[*]N=C1C=CC([*])C=C1Cl,,,,4.0784,,,,
[*]N=C1c2ccccc2C(=Nc2ccc([*])cc2)c2ccccc21,,,,1.6985,,,,
[*]N=CC(C)=CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,,,,1.6324,,,,
[*]N=Cc1ccc(-c2ccc(C=Nc3ccc4c(c3)c3cc([*])ccc3n4CCCC)s2)s1,,,,2.8673,,,,
[*]N=Cc1ccc(C=Nc2sc([*])c(C#N)c2C#N)cc1,,,,1.5066,,,,
[*]N=NNc1ccc(NN=Nc2ccc([*])cc2)cc1,,,,1.9731,,,,
[*]N=Nc1cc([*])ccc1C,,,,3.0039,,,,
[*]N=Nc1ccc(-c2ccc([*])c(C)c2)cc1C,,,,2.1369,,,,
[*]N=Nc1ccc(NC(=O)CCC(=O)Nc2ccc([*])cc2)cc1,,,,2.9351,,,,
[*]N=Nc1ccc([*])cc1,,,,1.7643,,,,
[*]N=P([*])(Cl)Cl,,,,3.9556,,,,
[*]N=P([*])(OCCC(=O)C=C)OCCC(=O)C=C,,,,3.9384,,,,
[*]N=P([*])(Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,,,,4.9374,,,,
[*]N=c1c(=Nc2ccc([*])cc2)c2cccc3cccc1c32,,,,2.1929,,,,
[*]NC(=O)C(=S)C(=O)[*],-6.35,5.1781,1.4363,1.0075,6.114,,6.53,2.263
[*]NC(=O)C(=S)C(C=C1)=CC=C1[*],-6.26,3.6154,1.5619,2.9128,6.5245,,5.85,2.1735
[*]NC(=O)C(=S)C(S1)=CC=C1[*],-6.16,3.9034,0.9512,1.8546,6.6147,,8.51,2.5744
[*]NC(=O)C(=S)O[*],-5.88,4.3681,2.095,3.3593,7.7235,,6.14,2.1173
[*]NC(=O)C(C=C1)=CC=C1C(=S)[*],-6.28,3.4516,2.4238,2.8785,6.3279,,5.0,1.971
[*]NC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],-6.4,2.3815,2.6675,3.3965,5.7787,,4.85,2.0808
[*]NC(=O)C(C=C1)=CC=C1C(S2)=CC=C2[*],-6.31,2.1302,1.9266,4.012,6.1434,,5.23,2.1305
[*]NC(=O)C(C=C1)=CC=C1O[*],-6.24,2.0709,3.6086,4.6617,6.7472,,4.32,1.9128
[*]NC(=O)C(S1)=CC=C1C(=O)[*],-6.4,3.408,2.6812,3.683,7.093,,5.39,2.034
[*]NC(=O)C(S1)=CC=C1C(=S)[*],-6.14,3.7504,1.932,2.3774,6.1268,,6.12,2.2308
[*]NC(=O)C(S1)=CC=C1C(C=C2)=CC=C2[*],-6.33,2.6235,1.9448,2.9223,5.5458,,5.9,2.2535
[*]NC(=O)C(S1)=CC=C1O[*],-6.08,2.2174,3.0418,4.3505,6.5697,,4.85,1.969
[*]NC(=O)C=CC(=O)Nc1nc([*])nc(N)n1,,,,3.896,,,,
[*]NC(=O)NC(=O)[*],-6.46,2.041,3.9867,3.9005,5.9087,,5.39,1.8738
[*]NC(=O)NC(=S)[*],-6.02,3.7029,2.0371,3.4559,7.159,,7.36,2.102
[*]NC(=O)NC(C=C1)=CC=C1[*],-6.31,,3.4515,4.3867,,,4.69,1.9598
[*]NC(=O)NC(S1)=CC=C1[*],-6.15,1.6045,3.137,3.228,4.8361,,4.94,2.0074
[*]NC(=O)NCCCCCCNC(=O)Nc1cccc([*])n1,,,,4.99,,,,
[*]NC(=O)NO[*],-5.7,1.9635,5.0658,5.5354,7.4857,,5.14,1.8753
[*]NC(=O)OC(=O)[*],-6.61,2.561,4.9145,5.6538,8.2121,,5.35,1.7525
[*]NC(=O)OC(=S)[*],-6.1,3.7701,2.5812,3.8869,7.661,,5.76,1.9479
[*]NC(=O)OC(C=C1)=CC=C1[*],-6.35,1.3447,3.4546,4.5955,5.9392,,4.54,1.8802
[*]NC(=O)OC(S1)=CC=C1[*],-6.2,1.551,3.4227,3.8172,5.369,,4.64,1.9321
[*]NC(=S)C(=C1)SC(=C1)C(=S)[*],-5.92,,1.6122,2.1587,,,6.57,2.3514
[*]NC(=S)C(=O)C(=S)[*],-5.94,,1.5026,,,,,
[*]NC(=S)C(=O)O[*],-5.89,4.0646,1.8481,2.4947,6.5527,,6.34,2.1342
[*]NC(=S)C(C=C1)=CC=C1C(=S)[*],,,,1.0444,,,,
[*]NC(=S)C(C=C1)=CC=C1O[*],-6.02,2.5935,2.6021,3.2939,5.884,,4.57,1.9858
[*]NC(=S)C(S1)=CC=C1O[*],-5.82,2.8874,2.3899,3.2187,6.1012,,5.61,2.1391
[*]NC(=S)NC(=S)[*],-5.69,4.2115,2.0315,2.8537,7.0636,,6.08,2.2528
[*]NC(=S)NC(C=C1)=CC=C1CC(C=C2)=CC=C2[*],-6.09,1.379,3.7898,3.7839,5.378,,4.19,1.8992
[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2CC(C=C3)=CC=C3[*],-6.09,,3.6012,3.7248,,,4.55,1.9843
[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3[*],-6.15,2.2298,2.9952,3.4978,5.9845,,5.43,2.0467
[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NCCCCCCC[*],,,3.5538,,,,,
[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NCCCCCC[*],-5.61,1.6869,,,5.4552,,4.17,1.8822
[*]NC(=S)NC(C=C1)=CC=C1[*],-6.09,2.0356,2.6405,3.4701,5.5113,,5.66,2.0938
[*]NC(=S)NO[*],-5.23,2.2894,3.3916,3.4611,5.7438,,6.07,2.0671
[*]NC(=S)OC(=S)[*],-5.64,4.0637,2.4316,2.5906,6.6502,,6.0,2.157
[*]NC(=S)Sc1cc(N)nc([*])n1,,,,3.0317,,,,
[*]NC(C#N)=C(C#N)NC(=O)c1ccc(C([*])=O)cc1,,,,3.4817,,,,
[*]NC(C([*])=O)C(C)CC,,,,5.462,,,,
[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,,,,4.764,,,,
[*]NC(C)(C)C(C)(C)C([*])=O,,,,5.4856,,,,
[*]NC(C)(C)C([*])=O,,,,6.1893,,,,
[*]NC(C)(C)CC([*])=O,,,,5.5484,,,,
[*]NC(C)(CC)C([*])=O,,,,5.7479,,,,
[*]NC(C)(CCC)CC([*])=O,,,,6.1134,,,,
[*]NC(C)=CC([*])=O,,,,3.6072,,,,
[*]NC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C([*])=O)C(C)C)C(C)C,,,5.8867,5.7985,,,,
[*]NC(C)C(=O)NC(C)C(=O)NCC([*])=O,,,,5.7884,,,,
[*]NC(C)C(=O)NC(CCC(=O)OCC)C(=O)NCC([*])=O,,,,5.3361,,,,
[*]NC(C)C(=O)NCC(=O)NCC(=O)NCC([*])=O,,,5.4756,5.9084,,,,
[*]NC(C)C(=O)NCC([*])=O,,,,5.7945,,,,
[*]NC(C)C(=O)NCCCC([*])=O,,,,5.7766,,,,
[*]NC(C)C(=O)NCCCCCCCCCCC([*])=O,,,,5.8221,,,,
[*]NC(C)C(C)(C)C([*])=O,,,,5.5547,,,,
[*]NC(C)C(C)C([*])=O,,,,6.1482,,,,
[*]NC(C)C([*])=O,,,,6.0729,,,,
[*]NC(C)CC([*])=O,,,,5.711,,,,
[*]NC(C)CCCCC([*])=O,,,,5.5854,,,,
[*]NC(C)CNC(=O)C1CC1C([*])=O,,,,5.5051,,,,
[*]NC(C)CNC(=O)NC(CCCCNC([*])=O)C(=O)OC,,,,5.7921,,,,
[*]NC(C=C)CC([*])=O,,,,5.5439,,,,
[*]NC(C=C1)=CC=C1C(=O)C(=S)[*],-6.27,4.0513,1.7009,2.378,6.3689,,5.95,2.2161
[*]NC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],-6.34,,,3.3853,,,,
[*]NC(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],-6.29,2.4618,2.3459,2.9895,5.4547,,6.11,2.186
[*]NC(C=C1)=CC=C1C(=O)O[*],-6.22,2.5642,3.977,4.3353,6.8988,,4.61,1.8988
[*]NC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],-6.23,3.0683,1.8785,2.322,5.3904,,6.72,2.3239
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],-6.25,2.5787,2.3255,2.813,5.3872,,4.84,2.1003
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],-6.31,1.5312,2.9094,3.4269,4.7817,,4.29,2.0006
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],-6.26,1.8885,1.8733,2.8401,4.5131,,5.94,2.339
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C[*],-6.15,1.1363,3.4971,4.0005,5.1363,,4.35,1.9585
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2O[*],-6.21,,3.4585,4.0962,,,4.41,1.9841
[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],-6.18,3.1722,1.4764,2.4476,5.6224,,6.84,2.4805
[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],-6.26,1.9491,1.8163,2.7767,4.4871,,5.91,2.3449
[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],-6.18,1.6696,2.587,3.3427,4.896,,4.74,2.0981
[*]NC(C=C1)=CC=C1NC(S2)=CC=C2[*],-6.11,1.0698,2.8374,3.8931,4.9639,,5.07,1.9889
[*]NC(C=C1)=CC=C1NO[*],-5.91,,3.6275,3.151,,,4.2,1.8848
[*]NC(C=C1)=CC=C1OC(=S)[*],-6.14,2.1606,3.2479,3.7435,5.9088,,4.5,1.9514
[*]NC(C=C1)=CC=C1OC(C=C2)=CC=C2[*],-6.26,1.1501,3.2074,3.6519,4.8032,,4.38,1.9297
[*]NC(C=C1)=CC=C1OC(S2)=CC=C2[*],-6.14,1.1598,3.4138,4.2211,5.3817,,4.14,1.9073
[*]NC(CC(=O)OCCC)C([*])=O,,,,5.0074,,,,
[*]NC(CC(=O)OCc1ccc(Cl)cc1)C([*])=O,,,,5.1636,,,,
[*]NC(CC(=O)OCc1ccccc1)C([*])=O,,,,5.316,,,,
[*]NC(CC(C)C)C([*])=O,,,,6.106,,,,
[*]NC(CC(N)=O)C([*])=O,,,,5.5305,,,,
[*]NC(CC([*])=O)C(=O)OC,,,,5.61,,,,
[*]NC(CC([*])=O)C(=O)OCC,,,,5.9557,,,,
[*]NC(CC([*])=O)C(=O)OCC(C)C,,,,6.1208,,,,
[*]NC(CC([*])=O)C(=O)OCCCC,,,,6.151,,,,
[*]NC(CC([*])=O)C(=O)OCCCCCC,,,,6.1077,,,,
[*]NC(CC([*])=O)C(=O)OCCCCCCCC,,,,5.5889,,,,
[*]NC(CC([*])=O)C(=O)OCCCCCCCCCCCC,,,,5.8778,,,,
[*]NC(CC([*])=O)C(=O)OCCOC,,,,5.9247,,,,
[*]NC(CC([*])=O)C(C)C,,,,5.9638,,,,
[*]NC(CC([*])=O)c1ccccc1,,,,5.6573,,,,
[*]NC(CCC(=O)OC)C([*])=O,,,,5.9283,,,,
[*]NC(CCC(=O)OCCC)C([*])=O,,,,5.8843,,,,
[*]NC(CCC(=O)OCCCC)C([*])=O,,,,5.5734,,,,
[*]NC(CCC(=O)OCCCCCCCC)C([*])=O,,,,5.9976,,,,
[*]NC(CCC(=O)OCCCCCCCCCC)C([*])=O,,,,,,2.92,,
[*]NC(CCC(=O)OCCCCCCCCCCCC)C([*])=O,,,,,,11.27,,
[*]NC(CCC(=O)OCCCCCCCCCCCCCC)C([*])=O,,,,,,22.28,,
[*]NC(CCC(=O)OCCCCCCCCCCCCCCCC)C([*])=O,,,,,,30.47,,
[*]NC(CCC(=O)OCCCCCCCCCCCCCCCCCC)C([*])=O,,,,,,36.87,,
[*]NC(CCC(=O)OCCCl)C([*])=O,,,,5.9169,,,,
[*]NC(CCC(=O)OCc1ccc(Cl)cc1)C([*])=O,,,,5.2897,,,,
[*]NC(CCC(=O)OCc1ccc(F)cc1)C([*])=O,,,,4.6669,,,,
[*]NC(CCC([*])=O)C(=O)O,,,,5.9301,,,,
[*]NC(CCC([*])=O)C(=O)OC,,,,5.6456,,,,
[*]NC(CCC([*])=O)C(=O)OCc1ccccc1,,,,5.1457,,,,
[*]NC(CCCCN)C([*])=O,,,,5.1712,,,,
[*]NC(CCCCNC(=O)CCCCC([*])=O)C(=O)O,,,,5.7987,,,,
[*]NC(CCCCNC(=O)NCCCCCNC([*])=O)C(=O)OC,,,,5.5834,,,,
[*]NC(CCCCNC(=O)NCCCNC([*])=O)C(=O)OC,,,,5.6996,,,,
[*]NC(CCCCNC(=O)NCCNC([*])=O)C(=O)OC,,,,5.4494,,,,
[*]NC(CCCCNC([*])=O)C(=O)OC,,,,6.2157,,,,
[*]NC(CCCNC(=O)c1ccc(Br)cc1)C([*])=O,,,,4.6803,,,,
[*]NC(CCCNC(=O)c1ccc(Cl)cc1)C([*])=O,,,,3.4369,,,,
[*]NC(CCCNC(=O)c1ccc(F)cc1)C([*])=O,,,,4.7549,,,,
[*]NC(CO)C([*])=O,,,,5.2646,,,,
[*]NC(COC(C)=O)C([*])=O,,,,5.9781,,,,
[*]NC(CSC(=O)OCc1ccccc1)C([*])=O,,,,5.0387,,,,
[*]NC(CSSCc1ccccc1)C([*])=O,,,,4.9511,,,,
[*]NC(Cc1c[nH]c2ccccc12)C([*])=O,,,,4.3631,,,,
[*]NC(Cc1c[nH]cn1)C([*])=O,,,,5.0757,,,,
[*]NC(Cc1ccc(O)cc1)C([*])=O,,,,4.9252,,,,
[*]NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C([*])=O,,,,4.9567,,,,
[*]NC(Cc1ccccc1)C([*])=O,,,,5.5152,,,,
[*]NC(S1)=CC=C1C(=O)C(=S)[*],-6.15,4.1937,1.4251,2.1167,6.311,,7.64,2.5145
[*]NC(S1)=CC=C1C(=O)C(S2)=CC=C2[*],-6.18,3.0129,1.7108,2.2308,5.2456,,8.01,2.5062
[*]NC(S1)=CC=C1C(=O)O[*],-6.14,2.6486,,3.3859,6.0364,,6.18,2.0928
